year,d14c,sig_d14c
765,-21.8,2.6
766,-18.0,1.8
767,-18.8,2.1
768,-20.6,1.9
769,-23.6,2.1
770,-23.5,1.6
771,-18.9,2.3
772,-21.6,1.4
773,-20.4,2.1
774,-18.2,1.5
775,-9.0,1.5
776,4.1,2.3
777,-2.3,2.4
778,-3.4,2.1
779,-5.1,2.4
780,-6.9,1.6
781,-5.9,2.7
782,-6.3,1.7
783,-8.0,2.3
784,-6.9,1.8
785,-8.1,2.3
786,-13.3,1.9
787,-18.6,3.6
788,-15.6,1.7
789,-14.2,2.5
790,-13.5,1.7
791,-17.7,2.5
792,-8.9,1.9
793,-2.9,2.6
794,-5.6,1.7
795,-14.6,3.4
796,-4.2,1.8
