year,d14c,sig_d14c
770,-20.5,2
771,-19.8,2.1
772,-22.2,2
773,-21.1,2
774,-17.2,2
775,-8.9,2
776,-4.2,2
777,-7,2
778,-8.8,2.1
779,-6.6,2.1
780,-7.1,2
