year,d14c,sig_d14c
770,-18.50,1.20
771,-20.90,1.90
772,-17.70,1.20
773,-22.40,1.90
774,-17.70,1.50
775,-5.80,1.80
776,-2.50,1.50
777,-5.30,1.80
778,-4.70,1.50
779,-7.20,1.80
780,-6.00,1.80
782,-7.20,2.00
784,-9.50,2.00
786,-10.00,2.00
788,-12.00,2.00
790,-13.30,1.90
792,-13.80,2.00
794,-12.10,2.00
