year,d14c,sig_d14c
770,-20,2
771,-22.6,1.9
772,-21.4,1.9
773,-22.8,2
774,-17.3,2
775,-6.3,2
776,-2.8,2
777,-3,2
778,-5.1,2
779,-6.9,2
780,-9.6,2
