year,d14c,sig_d14c
990,-25.35,2.38
991,-25.53,2.38
992,-23.62,2.38
993,-17.23,2.38
994,-12.23,2.36
995,-14.85,2.36
996,-12.09,2.37
997,-12.18,2.37
998,-14.95,2.36
999,-12.35,2.35
1000,-13.64,2.36
