year,d14c,sig_d14c
770,-22.3,2.3
771,-25.9,2.3
772,-21.1,2.2
773,-17.5,2.3
774,-10.2,2.3
775,-6.2,2.3
776,-5.7,2.3
777,-13.3,2.2
778,-10,2.3
779,-10.1,2.3
780,-11.6,2.3
