year,d14c,sig_d14c
770,-26.2,2.4
771,-25.5,2.3
772,-24.1,1.6
773,-23.9,1.6
774,-12.8,1.7
775,-8.4,1.6
776,-5.8,1.6
777,-7.9,1.5
778,-7.1,2.3
779,-12.7,2.4
780,-13.8,2.3
