year,d14c,sig_d14c
770,-14.4,2.4
771,-18.7,2.4
772,-14.9,2.5
773,-15.3,2.5
774,-16.2,2.4
775,-5.7,2.4
776,0,2.4
777,-2.8,2.4
778,-3.8,2.4
779,-1.8,2.5
780,-3.6,2.5
