year,d14c,sig_d14c
770,-20,2.5
771,-24.2,2.5
772,-19.9,2.4
773,-16.8,2.5
774,-14.9,2.5
775,-1.4,2.5
776,-0.3,2.4
777,-1.6,2.5
778,-5,2.5
779,-4.5,2.5
780,-2.3,2.4
