year,d14c,sig_d14c
990,-19.1,2.4
991,-22.9,2.4
992,-20.1,2.5
993,-14.2,2.5
994,-7.5,2.4
995,-13.3,2.5
996,-6.1,2.4
997,-9.2,2.4
998,-9.5,2.4
999,-17.1,2.4
1000,-15.5,2.4
