year,d14c,sig_d14c
991,-21.61,2.07
992,-21.47,1.50
993,-10.75,1.51
994,-12.77,2.13
995,-12.47,2.14
996,-10.17,2.14
997,-10.08,2.15
998,-12.98,2.11
999,-18.55,2.09
1000,-9.82,2.16
