year,d14c,sig_d14c
770,-15.5,2.4
771,-15.1,2.4
772,-15.3,2.4
773,-24.9,2.4
774,-13.3,2.4
775,-12.7,2.4
776,-6.9,2.5
777,-8,2.4
778,-5.8,2.5
779,-7.8,2.4
780,-6.5,2.4
