year,d14c,sig_d14c
770,-21.5,2.5
771,-15.1,2.5
772,-20.9,2.5
773,-19,2.5
774,-9.8,2.5
775,-4,2.5
776,-2.6,2.5
777,-0.3,2.5
778,-2.9,2.5
779,-6.2,2.5
780,-6.3,2.5
