year,d14c,sig_d14c
770,-18.5,2.4
771,-18.5,2.3
772,-15.3,2.4
773,-18.6,2.4
774,-11.5,2.3
775,-0.2,2.3
776,-1.5,2.3
777,-3.6,2.3
778,-1.4,2.3
779,-5,2.4
780,-4,2.4
