year,d14c,sig_d14c
-669,3.7,2.5
-668,1.3,2.5
-667,1.3,1.7
-666,0.8,1.8
-665,-2.7,1.5
-664,7.1,1.6
-663,11.4,1.5
-662,13.5,1.5
-661,12.8,1.6
-660,11.8,1.4
-659,10.8,1.8
-658,6.6,1.8
-657,8.4,1.8
-656,7.9,1.4
-655,4.3,1.1
-654,6.8,1.1
-653,9,1.1
-652,4.6,1.4
-651,3.8,1.7
-650,4.7,1.8
-649,3.3,1.7
-648,5.4,1.7
-647,6.2,1.7
-646,1.4,1.6
-645,1.3,1.4
-644,1.7,1.1
-643,2.8,1.1
-642,1.9,1.4
-641,-0.3,1.7
