year,d14c,sig_d14c
770,-23.24,2.3038
771,-20.55,2.2918
772,-22.1,2.3
773,-18.8,1.6
774,-14.9,1.6
775,-4.3,1.6
776,-4.198,2.2821
777,-1.893,2.2968
778,-6.196,2.3141
779,-4.914,2.2888
780,-8.51,2.2936
