year,d14c,sig_d14c
990,-16.71,2.03
991,-18.18,2.00
992,-21.53,1.42
993,-16.85,1.41
994,-13.55,1.35
995,-10.66,1.97
996,-13.14,1.93
997,-15.39,1.91
998,-15.57,1.91
999,-11.44,1.96
1000,-16.86,1.90
