year,d14c,sig_d14c
770,-25.8,2.3
771,-20.9,2.2
772,-22.5,2.3
773,-17.9,2.3
774,-12.7,2.3
775,-5.8,2.3
776,-7.6,2.3
777,-6.5,2.3
778,-9,2.3
779,-9.2,2.3
780,-12.4,2.3
