year,d14c,sig_d14c
5251,99.60,1.87
5252,99.42,1.53
5253,102.54,1.54
5254,104.37,1.88
5255,105.98,1.51
5256,108.51,1.55
5257,110.40,1.87
5258,109.45,1.55
5259,110.31,1.54
5260,104.14,1.55
5261,91.12,1.87
5262,96.35,1.87
5263,96.60,1.32
5264,96.45,1.82
5265,95.57,1.81
5266,90.13,2.66
5267,96.87,2.59
5268,95.33,2.59
5269,92.06,2.59
5270,92.25,2.53
5271,95.50,2.58
