year,d14c,sig_d14c
1117,-17.72349419,1.006534449
1118,-18.46841145,1.267598862
1119,-17.66481696,1.101861621
1120,-18.03527848,1.00582343
1121,-17.30416015,1.281944353
1122,-19.9377109,1.054774634
1123,-18.46004075,0.974561025
1124,-18.11519305,1.219294439
1125,-20.03108986,0.983416803
1126,-17.29463767,0.97573068
1127,-16.86282283,1.230694586
1128,-16.92232389,0.985986493
1129,-19.20039126,0.983522904
1130,-19.36939308,1.229803662
1131,-18.17259758,0.98573884
1132,-18.27241345,1.005910021
1133,-18.88034443,1.228668176
1134,-18.20926871,1.251316032
1135,-16.93480753,1.858281137
1136,-19.83306461,1.847375271
1137,-18.15512626,1.236472101
1138,-18.93923358,1.849577777
1139,-19.5258897,1.848117671
1140,-19.45706754,1.693921734
1141,-20.74500716,2.153590527
1142,-23.08095232,2.066602679
1143,-22.16916124,1.349429517
1144,-20.24439421,2.203198128
1145,-18.70673852,2.164824806
1146,-20.77395462,1.342593293
1147,-19.03812962,2.14673099
1148,-20.47274447,2.135823656
1149,-20.79353519,1.364297685
1150,-18.70925919,2.225312766
1151,-22.46556905,2.22587582
1152,-22.794156,1.368765287
1153,-21.9409104,2.249561457
1154,-20.13492235,1.331882994
1155,-20.5879421,1.378918876
1156,-18.02019435,1.333677329
1157,-14.87376773,2.761506615
1158,-17.73812982,1.376238157
1159,-17.8297364,2.176887206
1160,-15.94655819,2.155108102
1161,-17.8482833,1.126827087
1162,-16.61815825,1.404352616
1163,-17.15313409,1.465235427
1164,-17.85521242,1.077207323
1165,-15.69576494,1.465503294
1166,-14.36355003,1.75796014
1167,-15.317482,1.418900561
1168,-13.9593895,1.757965581
1169,-13.63871626,1.421473405
1170,-15.65247933,1.749928957
1171,-17.06829735,1.973427248
1172,-18.39920931,1.750564655
1173,-17.25231298,1.978272948
1174,-14.95858772,1.773856181
1175,-19.82929071,1.970575841
1176,-15.33301444,1.769475585
1177,-15.80823593,1.97408055
1178,-17.59334133,1.767264822
1179,-14.62886348,1.977107484
1180,-15.54623402,1.767939962
1181,-14.34712445,1.972056871
1182,-12.85146818,1.766421758
1183,-13.00265126,1.975132949
1184,-15.43332854,1.760243874
1185,-11.74226867,1.987367406
1186,-18.43943157,1.766564249
1187,-17.49060552,1.96891948
1188,-17.5211375,1.767155972
1189,-15.23535262,1.974478448
1190,-16.07055149,1.760751588
1191,-15.3857356,1.974482873
1192,-16.83302343,1.771978764
1193,-15.89116245,1.969212573
1194,-19.81567248,1.7647683
1195,-19.85092,1.969282123
1196,-19.77502572,1.762621751
1197,-21.1742167,1.961464672
1198,-21.17887875,1.765321613
1199,-19.78437595,1.961909616
1200,-19.77537911,1.783596339
1201,-16.72500907,1.407727234
1202,-16.51063023,1.764763962
1203,-17.18957624,2.043960267
1205,-16.41746785,1.408429777
1206,-18.47099103,1.34189311
1207,-18.93770368,1.404297657
1208,-18.63225413,1.342432022
1209,-20.43199903,1.412820999
1210,-18.84512646,1.342013486
1211,-16.79489549,1.412627913
1212,-17.56663344,1.343970367
1213,-17.61312555,1.408926738
1214,-19.20664223,1.338225215
1215,-16.88532266,1.408442345
1216,-18.70434737,1.336734327
1217,-19.50258362,1.404440659
1218,-19.26900741,1.340352325
1219,-16.15561996,1.382523387
1220,-15.07339949,1.374417652
1221,-14.06529826,1.447569002
1222,-15.01678751,1.369068782
1223,-14.71990017,1.442073813
1224,-13.10339384,1.38055456
1225,-12.1851577,1.374779549
1226,-14.5183286,1.43667698
1227,-13.933408,1.434964283
1228,-13.68014563,1.438570052
1229,-14.3134888,2.055256069
1230,-13.4678824,1.867812472
1231,-13.74106209,2.053561611
1232,-11.72635415,1.875778076
1233,-13.75937262,2.061839286
1234,-10.22090353,1.873103124
1235,-13.06260196,2.059427734
1236,-12.08245331,1.860548309
1237,-11.41108837,2.056998513
1238,-12.72499829,1.888072012
1239,-13.8310779,2.056147956
1240,-13.96220131,1.862605421
1241,-16.05075406,2.04896061
1242,-13.34659678,1.875837646
1243,-15.71715586,2.054731551
1244,-14.1047207,1.896061755
1245,-14.07314135,2.057408124
1246,-12.69110291,1.880578432
1247,-17.72977923,2.045920491
1248,-16.00798793,1.879344607
1249,-16.51522822,2.054522366
1250,-15.93125224,1.875110709
1251,-17.81341586,2.056885607
1252,-15.10019818,1.904316832
1253,-18.10976401,2.042533199
1254,-15.38871537,1.892911646
1255,-12.31370889,2.187237699
1256,-14.14467828,1.887794613
1257,-18.59260213,2.045781197
1258,-19.75842052,1.854106088
1259,-16.48809413,2.048991994
1260,-14.12188121,1.877693172
1261,-15.02755027,2.058538793
1262,-18.93610026,1.880488943
1263,-16.72462025,2.054863747
1264,-15.37303701,1.860980662
1265,-15.8414201,2.058638922
1266,-13.04147521,1.900480242
1267,-15.48928179,2.049482649
1268,-15.0701776,1.894782944
1269,-15.89591387,2.049547768
1270,-10.50578257,1.884644768
1271,-11.92724815,2.058560136
1272,-12.78316907,1.903033788
1273,-12.94805066,2.054440711
1274,-12.09319556,1.905186051
1275,-13.18119174,1.530669832
1276,-12.72381946,1.467540429
1278,-10.87882369,2.283669622
1279,-10.93096785,2.278754921
1280,-5.912896961,2.315405349
1281,-4.93782954,2.391565662
1282,-6.267135469,2.375324046
1283,-3.726973795,2.384617749
1284,-9.101086295,2.375998155
1285,-7.13105892,2.380070292
1286,-10.0379833,2.372521963
1287,-5.672972136,2.386442864
1288,-4.062414725,2.388690747
1289,-7.058159485,2.365881347
1290,-6.716544384,2.373296249
1291,-4.684486239,2.392825058
1292,-5.639615669,2.375529005
1293,-4.875448624,2.389170749
1294,-6.120470714,1.321559044
1295,-6.204038673,1.842634149
1296,-7.90228038,1.835163579
1297,-4.585824966,1.302958393
1298,-5.49217276,1.888995791
1299,-3.19561321,1.830902308
1300,-2.516622716,1.300521547
1301,-3.647393715,2.010638927
1302,-4.288635078,1.829375246
1303,-3.140944629,1.300773615
1305,-2.849706114,1.81660069
1306,1.520013776,1.288333306
1307,0.747899077,1.942673277
1308,-3.997194111,1.843736046
1310,-1.05186372,1.320324713
1311,1.015342327,1.887599196
1313,-1.310679784,1.302099494
1314,-3.003601219,1.824663389
1315,-0.546975932,1.869822771
1316,-0.217638112,1.302404986
1317,-4.47173957,1.829355691
1318,-2.027325367,1.821865229
1319,0.196644729,1.279052208
1320,-2.339154342,0.95850499
1321,-0.024600973,1.293340973
1322,0.546528043,1.057620957
1323,0.154547616,1.001787356
1324,0.095931596,1.283104249
1325,1.944754616,1.052712527
1326,0.466860849,1.016598617
1327,2.059622088,1.296429196
1328,2.569753209,1.068410957
1329,3.283506084,1.312549423
1330,3.271435796,1.036415156
1331,3.465769735,1.304748528
1332,1.748655405,1.235868713
1333,2.121602275,1.010732324
1334,0.427793003,0.883453639
1335,1.460636105,1.863757475
1336,3.620238275,1.641685589
1337,0.868382685,0.994496544
1338,0.289921555,1.871018924
1339,-2.002981537,1.27976328
1340,2.621393858,1.829540634
1341,0.231515845,1.312328197
1342,0.698670338,1.612598685
1343,0.634924614,1.29854669
1344,0.997897234,1.276625215
1345,-0.40316885,1.613020987
1346,-1.197216578,1.841266603
1347,-0.095715494,1.302311053
1348,-3.70564504,2.395528128
1349,-1.52941503,1.438779821
1350,-1.47489321,2.252839805
1351,0.40838922,2.264702909
1352,0.068633259,1.4519712
1353,-0.434588641,1.431900548
1354,-1.969965886,1.437786592
1355,-2.379463866,2.237550312
1356,-5.892513417,1.546491724
1357,-5.363411004,2.238549607
1358,-4.332663045,2.280236214
1359,-6.689735974,2.19522171
1360,-7.457616532,2.206410348
1361,-7.298642239,2.184017031
1362,-5.918077748,2.25796436
1363,-8.563399167,2.200288898
1364,-8.26140193,2.195941247
1365,-6.631777709,2.220453426
1366,-9.401361754,2.209243829
1367,-12.99061227,2.179613586
1368,-8.993506727,2.234395655
1369,-9.796987835,2.185097765
1370,-11.55419409,2.186642961
1371,-11.04500234,2.231295436
1372,-13.83284603,2.216185832
1373,-13.25078413,2.196775414
1374,-12.96325868,2.22535331
1375,-14.64318619,1.249978405
1376,-15.08382854,1.80678473
1377,-14.46297283,1.774147384
1378,-12.15816789,1.283105801
1379,-9.737513505,1.758598313
1380,-10.47474904,1.74656441
1381,-9.580202991,1.244831485
1382,-11.06184618,1.756723129
1383,-8.833567619,1.779683422
1384,-9.441322809,1.246512061
1385,-12.1994483,1.728814473
1386,-12.68280597,1.814494371
1387,-9.387445111,1.250143904
1388,-9.847720373,1.7576422
1389,-9.815572519,1.824435151
1390,-7.983702632,1.266906161
1391,-10.24057489,1.884481728
1392,-6.802906871,1.738325512
1393,-6.505861027,1.273032985
1394,-7.168300021,1.739839728
1395,-8.719604198,1.772753883
1396,-5.946611137,1.276652034
1397,-2.971507193,1.853289004
1398,-3.586510975,1.789714725
1399,-2.910392473,1.278683918
1400,-2.992921007,1.774461014
1401,-4.451780511,1.807465643
1402,-5.196169714,1.477778474
1403,-3.738410353,2.056420492
1404,-4.492235458,2.023217668
1405,-4.621741848,1.355738009
1406,-1.415794739,2.046451589
1407,-2.288117952,2.06205813
1408,-1.343834468,1.432675444
1409,-1.147158224,2.052368507
1410,-0.287678046,2.054975731
1411,-3.14303954,1.35718067
1412,0.646973538,1.45613014
1413,-0.262990015,1.308776352
1414,-0.716034883,1.076462404
1415,-1.281771212,1.409865994
1416,0.35233649,1.415569452
1417,-1.318401571,1.124872226
1418,-0.419503501,1.409213187
1419,-2.463252234,1.45646757
1420,-0.991166326,1.067161827
1421,-3.339644886,1.951681523
1422,-1.114476599,1.944040161
1423,2.514367121,1.30725043
1424,-0.046142868,1.945964167
1425,2.023283476,1.977034038
1426,2.679116486,1.321259777
1427,2.762020815,1.274721355
1428,4.983824454,1.944071997
1429,3.554378592,1.95668447
1430,-1.977231466,1.938275022
1431,1.422445426,1.94999514
1432,4.033847191,1.944808301
1433,2.42899855,1.9544863
1434,0.997757387,1.280419611
1435,3.230734831,1.93723752
1436,1.892553915,1.676608382
1437,4.044510118,1.952716021
1438,2.384514433,1.948092572
1439,3.678973294,1.880912785
1440,3.126951997,1.89434066
1441,2.871172872,1.878124493
1442,3.12401953,1.669941592
1443,5.263511408,1.269385694
1444,4.666482777,1.895028717
1445,7.234705693,1.677753476
1446,5.632132466,1.740379304
1447,7.703009,1.242799696
1448,8.750436967,1.900591963
1449,7.95097445,1.253371881
1450,9.75802788,1.890895083
1451,7.492141524,1.959295373
1452,7.295987088,1.884615291
1453,8.691554835,1.883170503
1454,7.716077964,1.6732195
1455,6.219350648,1.308109719
1456,6.355130837,1.661499255
1457,7.937484152,1.354526997
1458,9.079570515,1.29133605
1459,9.739317245,1.660243085
1460,8.900780225,1.214273547
1461,11.54849089,1.67245212
1462,10.62043777,1.28535851
1463,13.20505755,1.924962342
1464,10.58831617,1.669044889
1465,8.222676773,1.990344093
1466,8.189877498,1.657963265
1467,10.60843797,1.872170665
1468,10.99108294,1.244783364
1469,10.78248786,1.664035542
1470,9.42346442,1.675340963
1471,8.950603019,1.677945347
1472,7.456457395,1.659507585
1473,7.821687553,1.659076992
1474,11.53537742,1.675758323
1475,11.19100334,1.701621111
1476,12.96314598,1.696849235
1477,12.44094782,1.708541032
1478,9.759960661,1.681125263
1479,8.636142833,1.715967284
1480,12.74762868,1.697658518
1481,11.14515036,1.335915866
1482,11.5517758,1.324427617
1483,8.593908063,1.331603123
1484,12.16171121,2.047765878
1485,11.22097434,1.338505446
1486,11.32166225,1.351220345
1487,9.374066825,1.380173918
1488,10.92777945,1.323780172
1489,11.83921449,1.339844285
1490,11.75687715,1.341479801
1491,11.00206864,1.383476971
1492,10.74754649,1.333561384
1493,11.81013466,1.567115814
1494,12.41673037,1.555524558
1495,10.35264556,1.546785795
1496,11.17471862,1.555223336
1497,10.66927004,1.291153674
1498,9.017828047,1.540529785
1499,11.01575168,2.043692232
1500,11.20818013,1.510590206
1501,9.741036521,1.80673001
1502,8.843394107,1.882153022
1503,10.30426602,1.269016036
1504,10.46669054,1.888073059
1505,11.24258777,1.87737344
1506,9.127710714,1.280286895
1507,12.19884407,1.953786537
1508,7.398707025,1.545875414
1509,11.61075924,1.011779324
1510,12.69674718,1.674935491
1511,9.3593101,1.745032827
1512,12.54232747,1.223269372
1513,11.63527366,1.659303854
1514,12.0904007,1.674809129
1515,11.4908869,1.206932863
1516,9.020953514,1.691546015
1517,9.479427114,1.668877876
1518,11.43533032,1.197816192
1519,9.995092264,1.698786733
1521,11.04101693,1.28579286
1522,11.87442782,1.973693139
1523,11.19052979,1.980264087
1524,11.8810949,1.288515638
1525,11.65555174,1.964712569
1526,13.12061336,1.979331087
1527,11.90831741,1.296006893
1528,15.9768998,1.966384898
1529,11.41154456,1.977952199
1530,11.46738588,1.275744392
1531,12.50410444,1.980861474
1532,13.19797862,1.989966345
1533,13.77196663,1.290975705
1534,12.8554895,1.977342935
1535,14.14773062,1.963231016
1536,13.34106956,1.27746742
1537,12.31512681,1.986695474
1538,13.65871072,1.962302293
1539,10.50005478,1.292194677
1540,8.764026479,1.99087332
1541,10.52736827,1.97280307
1542,11.43048572,1.302675925
1543,11.25559258,1.981524029
1544,10.33441622,1.977596768
1545,14.8189563,1.61829253
1546,9.576212228,1.689118014
1547,10.7724081,1.244226779
1548,7.775367337,1.718506903
1549,10.11305139,1.685893351
1550,10.77654546,1.209684706
1551,7.54163037,1.655261179
1552,9.244679339,1.657300872
1553,9.617212743,1.20701466
1554,7.656604486,1.676024585
1555,7.994755585,1.556230703
1556,8.003444774,1.245846358
1557,8.318107704,1.760104646
1558,5.94500773,2.014119211
1559,9.676204254,1.29301914
1560,5.784373978,1.948560936
1561,5.733841688,1.993916613
1562,6.35656462,1.318983655
1563,7.479410463,1.927919593
1564,3.290504367,1.956789994
1565,5.722390474,1.281452463
1566,6.165298318,1.975971647
1567,7.526776213,1.937493643
1568,6.814280996,1.268676264
1569,9.159552671,1.918017672
1570,5.123076512,1.926024366
1571,4.207863191,1.272625778
1572,7.122192862,1.913831887
1573,2.00805406,1.90414755
1574,5.059323823,1.28382528
1575,4.912062837,1.905765
1576,6.387796846,1.938738083
1577,4.456316396,1.283336718
1579,4.529084502,1.343371851
1580,4.09774487,1.932291607
1581,2.343925754,1.375241734
1582,0.477488958,1.925893245
1583,4.37903006,1.926457382
1584,1.838178377,1.375110846
1585,2.086681674,1.650076025
1586,3.076717203,1.628607929
1587,3.856500029,1.263340045
1588,1.913603902,1.63571418
1589,1.589406471,1.623660138
1590,0.355173071,1.245434943
1591,0.130629056,1.638430979
1592,0.070619169,1.639385091
1593,-1.977602354,1.257835192
1594,-1.889455528,1.626539081
1595,-1.156052081,1.625660376
1596,-1.198036522,1.273729496
1597,-2.620062017,1.649461327
1598,-0.171110943,1.652991285
1599,-2.004202589,1.280393663
1600,-2.056287258,1.653343891
1601,0.262429553,1.651609616
1602,-3.097111438,1.271066376
1603,-2.030638539,1.65513072
1604,-3.997955883,1.640644173
1605,-4.402882054,1.270803882
1606,-4.625360307,1.637272216
1607,-3.081485767,1.619847826
1608,-3.432110484,1.270673521
1609,-1.387736581,1.647901441
1610,-1.010019386,1.655082791
1611,-3.215892403,1.347916462
1612,-0.909609422,1.857109236
1613,-3.115714513,1.813002681
1614,-4.85851126,1.319092678
1615,-4.230060483,1.806032737
1616,-4.965698617,1.795606407
1617,-4.22855962,1.323320843
1618,-2.135143387,1.803721265
1619,-2.650374191,1.811942419
1620,-4.257860942,1.328656084
1621,-2.532341254,1.802920462
1622,-1.052660496,1.803041137
1623,0.334057643,1.375562081
1624,3.33650071,2.107853458
1625,1.636501617,1.875749745
1626,-0.815745457,1.333080889
1627,0.355781998,1.823661271
1628,-2.160814619,1.805559239
1629,-1.876020358,1.329818207
1630,0.040590816,1.815101718
1631,-1.616759899,1.797429178
1632,-1.09757857,1.313772596
1633,0.77398561,1.825087649
1634,1.1434544,1.810311801
1635,-1.206411498,1.77020296
1636,2.987846233,1.812863841
1637,1.227212267,1.829254192
1638,0.126912135,1.327142527
1639,2.664532035,1.840027983
1640,1.585302683,1.835369598
1641,3.977114106,1.329412432
1642,2.260089138,1.825224004
1643,3.202916657,1.83364414
1644,3.978541942,1.327856708
1646,4.572759664,1.831893868
1647,2.737361099,1.342207084
1648,4.712606575,1.829618549
1649,4.903965305,1.82892894
1650,3.707086502,1.335692
1651,8.114169982,1.854128854
1652,4.49184899,1.814523879
1653,4.552440598,1.333338128
1654,6.32594579,1.828665304
1655,4.788763696,1.824963178
1656,4.563080601,1.326990133
1657,3.761149252,1.826306102
1658,6.201918418,1.856788221
1659,5.592703762,1.338330288
1660,6.215442114,1.82979361
1661,6.97262259,1.799159296
1662,7.98046312,1.363823759
1663,7.842271164,1.818489164
1664,10.91180607,1.793993123
1665,8.564388853,1.363995557
1666,7.912375324,1.789510041
1667,9.40943869,1.821374263
1668,8.71955609,1.338484878
1669,8.305748788,1.787328803
1670,10.3059493,1.787095814
1671,10.79526087,2.087283386
1672,9.660911579,1.804333001
1673,11.52397227,1.79216468
1674,12.18052995,1.389764054
1675,12.8176176,1.782632286
1676,8.940560647,1.800263381
1677,11.04973338,1.327334486
1678,11.72716199,1.832479378
1679,9.669738595,1.82734654
1680,10.85670625,1.351170297
1681,12.722754,1.818882731
1682,14.36651831,1.834130461
1683,10.55024281,1.336277722
1684,11.78469705,1.82027628
1685,10.27371825,1.809254041
1686,10.40604487,1.283185098
1687,6.841737101,1.98230441
1688,12.012735,1.954199908
1689,12.33003206,1.286390334
1690,13.02525458,2.186438668
1691,16.94713135,2.077283807
1692,14.04241103,1.317448511
1693,11.24237764,2.032245915
1694,8.987308325,1.981492222
1695,14.03090174,1.031945785
1696,14.39560207,1.296670347
1697,16.45318211,1.376493745
1698,14.10231439,1.035254127
1699,15.435153,1.294786162
1700,14.19917136,1.597428106
1701,18.78375553,1.706604887
1703,14.1562167,1.984220756
1704,16.89234218,1.669333492
1705,16.03971619,1.674365475
1706,12.30423643,1.881271933
1707,17.74258637,1.668060068
1708,15.77252068,1.891610613
1709,15.0914618,1.675503512
1710,16.30137054,1.896718962
1711,16.21117859,1.677064624
1712,14.37601819,1.790667376
1713,17.64489583,1.803468386
1714,13.96803408,1.884316861
1716,15.74191869,1.663707133
1717,18.1970476,1.67859941
1718,16.48984692,1.638830978
1719,13.53407048,1.887814437
1720,15.95234811,1.891535496
1721,14.10364217,1.872154539
1722,14.82357792,1.889763726
1723,15.04032581,1.896666276
1724,10.0923369,1.864277864
1725,6.856199729,1.876895069
1726,10.71571984,1.879222633
1727,9.399173523,1.888375155
1728,10.77566975,1.877921627
1729,8.589028394,1.866076491
1730,5.646229542,1.917316877
1731,2.799642157,1.395457346
1732,6.223420017,1.40511598
1733,2.990003137,1.938646582
1734,2.991857682,1.941278805
1735,8.276282923,2.093596045
1736,3.979896993,1.416430231
1737,8.386798425,2.032080937
1738,4.660272617,1.426278297
1739,3.900999009,1.141351233
1740,5.066493978,1.436874168
1741,3.753587745,2.032844929
1742,1.610851322,1.398837548
1743,0.274872802,2.027167012
1744,1.772348064,1.403902442
1745,-0.069698153,1.397291882
1746,0.130636926,1.399697628
1747,0.837099213,2.032772804
1748,4.102106456,2.035940199
1749,0.961046532,2.054089714
1750,0.941517345,1.416354164
1751,5.287189621,2.099540215
1752,2.86496893,2.066201353
1753,1.624999982,2.038776509
1754,3.828123209,1.475345677
1755,1.681581627,0.991169499
1756,4.276589963,1.649420345
1757,5.871880814,1.87868479
1758,6.069070526,1.877725355
1759,1.756512403,1.864034298
1760,0.85303215,1.862323269
1761,3.263259038,1.862027147
1762,-2.235497497,1.187942315
1763,1.847539314,1.863178109
1764,0.203232295,1.55725816
1765,1.690923004,1.567298334
1766,-1.209256577,1.554783674
1767,0.610503014,1.565064011
1768,-0.874254503,1.127251379
1769,-1.53032402,1.132259133
1770,-2.013152735,1.631195539
1771,-4.148730919,1.613754329
1772,-1.132244732,1.649444433
1773,-2.648031603,1.637418872
1774,1.106217398,1.657742934
1775,-1.650907896,1.64112347
1776,0.032218329,1.638828679
1777,0.42615749,1.643389394
1778,-2.939118564,1.627084999
1779,-4.655009958,1.637260212
1780,-3.88054026,1.638600611
1781,-4.813128256,1.633187099
1782,-5.223356306,1.631534545
1783,-5.552864742,1.633320129
1784,-5.9490534,1.635397084
1785,-5.069944184,1.631394735
1786,-4.43627072,1.635424209
1787,-9.547889611,1.633743765
1788,-5.859937817,1.63518217
1789,-10.50119372,1.619596797
1790,-11.08591229,1.616193327
1791,-8.551751102,1.622830876
1792,-9.837179063,1.618684026
1793,-11.91378585,1.63466787
1794,-8.537036733,1.633999092
1795,-7.604139004,1.856038748
1796,-6.111406514,1.860456212
1797,-5.712910534,1.855415503
1798,-1.859067858,1.884742135
1799,-1.749616434,1.875969448
1800,-2.80343828,1.875785217
1801,-2.36179258,1.865837854
1802,-1.372081232,1.877619464
1803,-3.604817678,1.873144901
1804,-2.912822286,1.882360335
1805,-3.702343356,1.87636029
1806,-2.719866191,1.888697713
1807,-3.656459427,1.884200951
1808,-1.779760817,1.886201806
1809,-0.055989888,1.890167236
1810,0.464852286,1.88610426
1811,0.792529785,1.877930873
1812,2.179823364,1.877120117
1813,3.594157685,1.892309343
1814,4.90255442,1.883857946
1815,-2.07849409,1.862697692
1816,1.594051853,1.878544695
1817,3.582518386,1.884432573
1818,-0.25662007,1.890521887
1819,2.323258282,1.883372018
1820,2.100462576,1.88897263
1821,4.241364612,1.897831884
1822,2.23087437,1.665304559
1823,0.610302119,1.66374582
1824,2.415128952,1.670776957
1825,4.392390219,1.662274323
1826,4.257876827,1.66890267
1827,2.329175929,1.66514014
1828,4.636321663,1.665624348
1829,2.79274717,1.661993066
1830,1.962155613,1.666569534
1831,2.161436396,1.663683594
1832,1.820160507,1.660846766
1833,1.351679461,1.662687738
1834,-1.788257097,1.649524156
1835,-1.750153607,1.656473342
1836,-1.310776146,1.65830001
1837,-0.050075762,1.658223615
1838,-3.986342073,1.654715333
1839,-1.58786879,1.658257431
1840,-3.951494172,1.656004755
1841,-3.029819197,1.672670021
1842,-3.632882326,1.666676319
1843,-3.781053832,1.675789266
1844,-4.434119371,1.669156313
1845,-2.860324841,1.678188631
1846,-4.22949947,1.672461796
1847,-3.207260807,1.675913873
1848,-4.209869829,1.61396547
1849,-3.503651304,1.703180369
1850,-2.718278114,0.955236083
1851,-4.301496474,1.620775424
1852,-5.891280416,1.613122187
1853,-2.840715287,1.626927702
1854,-5.545977765,1.163540281
1855,-6.721310881,1.618084131
1856,-5.588897318,1.631325018
1857,-2.452004859,1.632175875
1858,-6.159886508,1.154820559
1859,-4.139476756,1.632805862
1860,-4.947148667,1.617490019
1861,-5.359630343,1.617148303
1862,-5.190414054,1.160440971
1863,-7.689049621,1.619421084
1864,-9.248092502,1.635302232
