year,d14c,sig_d14c
-669,-0.8,2.5
-668,1.7,2.5
-667,-1.3,2.6
-666,1.6,2.6
-665,-0.2,1.5
-664,2.8,1.3
-663,7.8,1.5
-662,10.5,1.5
-661,12.7,1.5
-660,8.1,1.8
-659,8.5,1.4
-658,9.3,1.4
-657,8.7,1.8
-656,9.8,1.4
-655,8.6,1.1
-654,8.4,0.8
-653,6.7,0.9
-652,7.9,1.4
-651,2.9,1.4
-650,4.5,1.7
-649,2.6,1.7
-648,4.3,1.8
-647,4.1,1.7
-646,4.2,1.7
-645,3.4,1.4
-644,0,1.2
-643,5.9,0.9
-642,5,1.4
-641,1.5,1.4
