year,d14c,sig_d14c
-5271,99.12,2.27
-5270,97.55,1.85
-5269,97.83,2.25
-5268,92.83,1.87
-5267,98.95,2.26
-5266,97,1.9
-5265,93.12,1.93
-5264,96.45,2.25
-5263,92.53,1.95
-5262,96.7,2.26
-5261,95.01,1.92
-5260,95.01,2.29
-5259,113.75,1.94
-5258,113.99,2.32
-5257,110.86,1.86
-5256,111.14,2.28
-5255,108.83,1.86
-5254,108.95,2.27
-5253,107.71,1.88
-5252,105.31,2.27
-5251,102.08,1.85
-5250,98.77,2.26
-5249,94.28,1.85
-5248,97.68,2.26
-5247,99.9,1.86
-5246,98.94,2.26
