year,d14c,sig_d14c
770,-17.72,0.86
771,-16.32,1.45
772,-16.87,0.76
773,-20.20,1.39
774,-17.56,3.06
775,-8.63,1.85
776,-0.19,1.87
777,-1.65,1.69
778,-3.66,1.25
