year,d14c,sig_d14c
-5420,89.3,2.3
-5418,90.2,2.3
-5416,89.8,2.3
-5414,89.1,2.3
-5412,88.2,2.3
-5411,86.1,3.2
-5410,96,2.3
-5409,93.1,3.5
-5408,100.3,3.4
-5407,93.6,3.5
-5406,96.2,3.4
-5405,93.6,3.4
-5404,90.9,3.5
-5403,92.3,3.4
-5402,92.5,3.3
-5401,92,3.4
-5400,86.3,3.2
-5398,88.3,3.2
-5396,86.9,3.4
