year,d14c,sig_d14c
770,-14.3,1.5
771,-17.9,1.5
772,-17,1.7
774,-11.9,1.5
775,2.2,1.4
776,0.4,1.7
777,-2.3,2.6
778,-1.3,1.5
779,-3.4,1.4
780,-5.7,1.4
