year,rate
1519.166667,1.112461558
1519.25,1.11350799
1519.333333,1.114585248
1519.416667,1.115696022
1519.5,1.1168432
1519.583333,1.118029812
1519.666667,1.119258987
1519.75,1.120533883
1519.833333,1.121857615
1519.916667,1.123233184
1520,1.124663389
1520.083333,1.126150748
1520.166667,1.127697413
1520.25,1.129305088
1520.333333,1.130974953
1520.416667,1.132707592
1520.5,1.134502931
1520.583333,1.136360185
1520.666667,1.138277815
1520.75,1.140253497
1520.833333,1.142284101
1520.916667,1.144365687
1521,1.146493508
1521.083333,1.148662031
1521.166667,1.150864967
1521.25,1.153095312
1521.333333,1.155345405
1521.416667,1.157606992
1521.5,1.159871303
1521.583333,1.162129137
1521.666667,1.164370961
1521.75,1.166587011
1521.833333,1.168767411
1521.916667,1.170902288
1522,1.172981904
1522.083333,1.174996786
1522.166667,1.176937865
1522.25,1.178796618
1522.333333,1.180565211
1522.416667,1.182236638
1522.5,1.183804869
1522.583333,1.185264984
1522.666667,1.186613304
1522.75,1.187847519
1522.833333,1.188966797
1522.916667,1.189971884
1523,1.190865184
1523.083333,1.19165082
1523.166667,1.19233467
1523.25,1.192924376
1523.333333,1.193429323
1523.416667,1.193860586
1523.5,1.194230841
1523.583333,1.194554255
1523.666667,1.194846325
1523.75,1.195123706
1523.833333,1.195404002
1523.916667,1.195705529
1524,1.196047068
1524.083333,1.19644759
1524.166667,1.196925983
1524.25,1.197500758
1524.333333,1.19818977
1524.416667,1.199009929
1524.5,1.199976932
1524.583333,1.201104999
1524.666667,1.202406628
1524.75,1.203892374
1524.833333,1.205570646
1524.916667,1.207447532
1525,1.209526656
1525.083333,1.211809059
1525.166667,1.21429312
1525.25,1.216974515
1525.333333,1.219846197
1525.416667,1.222898438
1525.5,1.226118881
1525.583333,1.229492654
1525.666667,1.233002498
1525.75,1.236628946
1525.833333,1.240350524
1525.916667,1.244143978
1526,1.247984538
1526.083333,1.251846187
1526.166667,1.255701963
1526.25,1.259524255
1526.333333,1.263285121
1526.416667,1.266956599
1526.5,1.270511022
1526.583333,1.273921321
1526.666667,1.277161328
1526.75,1.28020606
1526.833333,1.283031987
1526.916667,1.28561729
1527,1.287942088
1527.083333,1.289988646
1527.166667,1.291741558
1527.25,1.293187896
1527.333333,1.294317331
1527.416667,1.295122224
1527.5,1.295597678
1527.583333,1.295741563
1527.666667,1.295554505
1527.75,1.295039843
1527.833333,1.294203558
1527.916667,1.293054169
1528,1.291602607
1528.083333,1.289862061
1528.166667,1.28784781
1528.25,1.285577032
1528.333333,1.283068599
1528.416667,1.280342864
1528.5,1.277421437
1528.583333,1.274326957
1528.666667,1.271082858
1528.75,1.267713131
1528.833333,1.264242092
1528.916667,1.260694145
1529,1.257093551
1529.083333,1.253464204
1529.166667,1.249829405
1529.25,1.246211657
1529.333333,1.242632453
1529.416667,1.239112089
1529.5,1.235669479
1529.583333,1.23232199
1529.666667,1.229085285
1529.75,1.225973184
1529.833333,1.222997548
1529.916667,1.220168171
1530,1.217492701
1530.083333,1.214976577
1530.166667,1.212622993
1530.25,1.210432885
1530.333333,1.208404943
1530.416667,1.206535653
1530.5,1.204819359
1530.583333,1.20324836
1530.666667,1.201813026
1530.75,1.200501936
1530.833333,1.199302051
1530.916667,1.198198892
1531,1.197176747
1531.083333,1.196218887
1531.166667,1.195307802
1531.25,1.194425442
1531.333333,1.193553461
1531.416667,1.192673476
1531.5,1.191767313
1531.583333,1.190817262
1531.666667,1.189806322
1531.75,1.188718436
1531.833333,1.187538717
1531.916667,1.186253667
1532,1.184851366
1532.083333,1.183321655
1532.166667,1.181656294
1532.25,1.179849089
1532.333333,1.177896005
1532.416667,1.175795245
1532.5,1.173547298
1532.583333,1.171154966
1532.666667,1.168623354
1532.75,1.165959836
1532.833333,1.16317399
1532.916667,1.160277508
1533,1.157284074
1533.083333,1.154209228
1533.166667,1.151070198
1533.25,1.14788572
1533.333333,1.144675839
1533.416667,1.141461691
1533.5,1.138265279
1533.583333,1.135109235
1533.666667,1.132016575
1533.75,1.129010447
1533.833333,1.126113874
1533.916667,1.123349499
1534,1.120739323
1534.083333,1.118304448
1534.166667,1.116064831
1534.25,1.114039027
1534.333333,1.11224396
1534.416667,1.110694691
1534.5,1.109404205
1534.583333,1.108383214
1534.666667,1.107639971
1534.75,1.107180114
1534.833333,1.107006527
1534.916667,1.107119228
1535,1.107515284
1535.083333,1.108188761
1535.166667,1.109130705
1535.25,1.110329159
1535.333333,1.111769221
1535.416667,1.113433141
1535.5,1.115300453
1535.583333,1.117348154
1535.666667,1.119550916
1535.75,1.121881329
1535.833333,1.124310183
1535.916667,1.126806774
1536,1.129339235
1536.083333,1.131874881
1536.166667,1.134380572
1536.25,1.136823077
1536.333333,1.139169439
1536.416667,1.141387336
1536.5,1.143445432
1536.583333,1.145313714
1536.666667,1.14696381
1536.75,1.148369288
1536.833333,1.149505932
1536.916667,1.150351996
1537,1.15088842
1537.083333,1.151099036
1537.166667,1.150970723
1537.25,1.150493549
1537.333333,1.149660873
1537.416667,1.148469415
1537.5,1.146919297
1537.583333,1.145014049
1537.666667,1.142760584
1537.75,1.14016914
1537.833333,1.137253193
1537.916667,1.134029334
1538,1.130517121
1538.083333,1.126738899
1538.166667,1.122719592
1538.25,1.11848647
1538.333333,1.114068892
1538.416667,1.109498021
1538.5,1.10480653
1538.583333,1.100028274
1538.666667,1.095197968
1538.75,1.090350838
1538.833333,1.085522274
1538.916667,1.080747474
1539,1.076061104
1539.083333,1.071496947
1539.166667,1.067087578
1539.25,1.062864057
1539.333333,1.058855633
1539.416667,1.055089495
1539.5,1.051590531
1539.583333,1.048381136
1539.666667,1.045481047
1539.75,1.042907211
1539.833333,1.040673696
1539.916667,1.038791624
1540,1.037269154
1540.083333,1.036111481
1540.166667,1.035320879
1540.25,1.034896763
1540.333333,1.034835783
1540.416667,1.035131943
1540.5,1.035776735
1540.583333,1.036759297
1540.666667,1.038066594
1540.75,1.039683604
1540.833333,1.041593519
1540.916667,1.043777968
1541,1.046217228
1541.083333,1.048890461
1541.166667,1.051775939
1541.25,1.054851279
1541.333333,1.05809367
1541.416667,1.061480101
1541.5,1.064987583
1541.583333,1.068593356
1541.666667,1.072275098
1541.75,1.076011117
1541.833333,1.079780527
1541.916667,1.083563422
1542,1.087341022
1542.083333,1.09109581
1542.166667,1.094811653
1542.25,1.098473898
1542.333333,1.102069453
1542.416667,1.105586848
1542.5,1.109016269
1542.583333,1.112349586
1542.666667,1.115580343
1542.75,1.118703742
1542.833333,1.121716602
1542.916667,1.124617304
1543,1.127405715
1543.083333,1.130083102
1543.166667,1.132652026
1543.25,1.135116228
1543.333333,1.137480503
1543.416667,1.139750566
1543.5,1.141932903
1543.583333,1.144034625
1543.666667,1.146063312
1543.75,1.148026852
1543.833333,1.14993328
1543.916667,1.151790618
1544,1.153606711
1544.083333,1.155389068
1544.166667,1.157144701
1544.25,1.158879977
1544.333333,1.160600467
1544.416667,1.162310804
1544.5,1.164014551
1544.583333,1.165714077
1544.666667,1.167410448
1544.75,1.169103323
1544.833333,1.170790874
1544.916667,1.172469717
1545,1.174134864
1545.083333,1.175779697
1545.166667,1.177395958
1545.25,1.178973772
1545.333333,1.180501685
1545.416667,1.18196674
1545.5,1.183354565
1545.583333,1.184649498
1545.666667,1.18583473
1545.75,1.186892475
1545.833333,1.187804157
1545.916667,1.188550618
1546,1.189112345
1546.083333,1.189469701
1546.166667,1.189603171
1546.25,1.189493611
1546.333333,1.189122495
1546.416667,1.188472167
1546.5,1.187526073
1546.583333,1.186269002
1546.666667,1.184687298
1546.75,1.182769072
1546.833333,1.180504389
1546.916667,1.177885444
1547,1.174906714
1547.083333,1.171565093
1547.166667,1.16786
1547.25,1.163793474
1547.333333,1.159370233
1547.416667,1.154597718
1547.5,1.149486113
1547.583333,1.144048326
1547.666667,1.138299966
1547.75,1.13225927
1547.833333,1.125947027
1547.916667,1.119386458
1548,1.112603083
1548.083333,1.105624557
1548.166667,1.098480485
1548.25,1.091202216
1548.333333,1.083822611
1548.416667,1.076375801
1548.5,1.068896918
1548.583333,1.061421819
1548.666667,1.05398679
1548.75,1.046628252
1548.833333,1.039382447
1548.916667,1.032285132
1549,1.025371269
1549.083333,1.018674726
1549.166667,1.012227979
1549.25,1.006061845
1549.333333,1.000205219
1549.416667,0.994684843
1549.5,0.989525102
1549.583333,0.984747845
1549.666667,0.980372236
1549.75,0.976414642
1549.833333,0.972888541
1549.916667,0.969804474
1550,0.967170022
1550.083333,0.964989813
1550.166667,0.96326556
1550.25,0.961996128
1550.333333,0.961177625
1550.416667,0.96080352
1550.5,0.96086478
1550.583333,0.961350029
1550.666667,0.962245726
1550.75,0.963536347
1550.833333,0.965204589
1550.916667,0.967231571
1551,0.969597046
1551.083333,0.972279601
1551.166667,0.97525686
1551.25,0.978505675
1551.333333,0.982002298
1551.416667,0.985722542
1551.5,0.989641926
1551.583333,0.993735796
1551.666667,0.99797943
1551.75,1.002348128
1551.833333,1.006817278
1551.916667,1.011362415
1552,1.015959266
1552.083333,1.020583785
1552.166667,1.025212183
1552.25,1.029820962
1552.333333,1.03438694
1552.416667,1.038887296
1552.5,1.043299603
1552.583333,1.04760189
1552.666667,1.051772696
1552.75,1.055791145
1552.833333,1.059637027
1552.916667,1.063290884
1553,1.066734113
1553.083333,1.069949064
1553.166667,1.07291915
1553.25,1.075628952
1553.333333,1.078064326
1553.416667,1.080212502
1553.5,1.082062183
1553.583333,1.083603628
1553.666667,1.084828732
1553.75,1.085731089
1553.833333,1.086306045
1553.916667,1.086550739
1554,1.08646412
1554.083333,1.086046952
1554.166667,1.085301804
1554.25,1.084233011
1554.333333,1.082846623
1554.416667,1.081150328
1554.5,1.079153361
1554.583333,1.076866389
1554.666667,1.074301379
1554.75,1.071471453
1554.833333,1.068390732
1554.916667,1.065074165
1555,1.061537354
1555.083333,1.057796378
1555.166667,1.05386762
1555.25,1.049767592
1555.333333,1.045512782
1555.416667,1.041119501
1555.5,1.036603757
1555.583333,1.031981139
1555.666667,1.027266724
1555.75,1.022475001
1555.833333,1.017619818
1555.916667,1.012714349
1556,1.007771079
1556.083333,1.00280181
1556.166667,0.997817689
1556.25,0.992829246
1556.333333,0.987846454
1556.416667,0.982878799
1556.5,0.977935366
1556.583333,0.973024931
1556.666667,0.968156058
1556.75,0.963337209
1556.833333,0.958576843
1556.916667,0.953883524
1557,0.949266012
1557.083333,0.944733361
1557.166667,0.940294987
1557.25,0.935960739
1557.333333,0.931740933
1557.416667,0.927646385
1557.5,0.923688408
1557.583333,0.919878798
1557.666667,0.916229788
1557.75,0.912753988
1557.833333,0.909464304
1557.916667,0.906373832
1558,0.903495751
1558.083333,0.900843183
1558.166667,0.898429064
1558.25,0.896265997
1558.333333,0.894366107
1558.416667,0.892740898
1558.5,0.891401116
1558.583333,0.890356613
1558.666667,0.889616224
1558.75,0.889187653
1558.833333,0.889077371
1558.916667,0.889290522
1559,0.889830848
1559.083333,0.890700623
1559.166667,0.891900597
1559.25,0.893429968
1559.333333,0.895286348
1559.416667,0.897465757
1559.5,0.899962625
1559.583333,0.902769812
1559.666667,0.905878633
1559.75,0.909278907
1559.833333,0.912959014
1559.916667,0.916905968
1560,0.9211055
1560.083333,0.92554216
1560.166667,0.930199427
1560.25,0.935059834
1560.333333,0.940105101
1560.416667,0.945316284
1560.5,0.950673928
1560.583333,0.95615823
1560.666667,0.961749206
1560.75,0.967426862
1560.833333,0.973171365
1560.916667,0.978963209
1561,0.984783379
1561.083333,0.990613498
1561.166667,0.996435967
1561.25,1.00223408
1561.333333,1.007992121
1561.416667,1.013695436
1561.5,1.01933048
1561.583333,1.024884837
1561.666667,1.030347218
1561.75,1.035707437
1561.833333,1.040956358
1561.916667,1.046085841
1562,1.051088654
1562.083333,1.055958395
1562.166667,1.060689398
1562.25,1.065276643
1562.333333,1.069715669
1562.416667,1.074002501
1562.5,1.078133578
1562.583333,1.082105707
1562.666667,1.085916024
1562.75,1.089561966
1562.833333,1.093041273
1562.916667,1.096351987
1563,1.099492474
1563.083333,1.102461456
1563.166667,1.105258042
1563.25,1.107881776
1563.333333,1.110332674
1563.416667,1.112611272
1563.5,1.114718656
1563.583333,1.116656503
1563.666667,1.118427105
1563.75,1.120033387
1563.833333,1.121478921
1563.916667,1.122767922
1564,1.123905248
1564.083333,1.124896374
1564.166667,1.125747373
1564.25,1.126464871
1564.333333,1.127056003
1564.416667,1.127528359
1564.5,1.127889918
1564.583333,1.128148978
1564.666667,1.128314076
1564.75,1.128393907
1564.833333,1.128397239
1564.916667,1.128332823
1565,1.128209307
1565.083333,1.128035148
1565.166667,1.127818533
1565.25,1.127567299
1565.333333,1.127288867
1565.416667,1.12699018
1565.5,1.126677655
1565.583333,1.126357144
1565.666667,1.126033901
1565.75,1.125712567
1565.833333,1.125397158
1565.916667,1.125091069
1566,1.124797076
1566.083333,1.124517356
1566.166667,1.124253502
1566.25,1.124006551
1566.333333,1.123777003
1566.416667,1.123564852
1566.5,1.123369607
1566.583333,1.123190321
1566.666667,1.123025608
1566.75,1.12287367
1566.833333,1.12273231
1566.916667,1.12259895
1567,1.122470648
1567.083333,1.122344105
1567.166667,1.122215683
1567.25,1.122081415
1567.333333,1.121937014
1567.416667,1.121777889
1567.5,1.121599157
1567.583333,1.121395662
1567.666667,1.121161987
1567.75,1.120892483
1567.833333,1.120581281
1567.916667,1.120222327
1568,1.119809404
1568.083333,1.119336166
1568.166667,1.11879617
1568.25,1.118182918
1568.333333,1.117489891
1568.416667,1.116710598
1568.5,1.115838623
1568.583333,1.11486767
1568.666667,1.113791622
1568.75,1.112604595
1568.833333,1.111300996
1568.916667,1.109875586
1569,1.108323544
1569.083333,1.106640536
1569.166667,1.104822781
1569.25,1.102867126
1569.333333,1.100771119
1569.416667,1.098533083
1569.5,1.096152191
1569.583333,1.093628541
1569.666667,1.090963229
1569.75,1.088158413
1569.833333,1.085217377
1569.916667,1.082144588
1570,1.078945733
1570.083333,1.075627757
1570.166667,1.072198877
1570.25,1.068668582
1570.333333,1.065047617
1570.416667,1.061347941
1570.5,1.057582671
1570.583333,1.053766001
1570.666667,1.049913099
1570.75,1.046039987
1570.833333,1.042163401
1570.916667,1.038300633
1571,1.034469357
1571.083333,1.030687447
1571.166667,1.026972782
1571.25,1.023343046
1571.333333,1.019815526
1571.416667,1.016406913
1571.5,1.013133102
1571.583333,1.010009003
1571.666667,1.00704836
1571.75,1.004263579
1571.833333,1.001665578
1571.916667,0.999263644
1572,0.997065319
1572.083333,0.995076299
1572.166667,0.993300366
1572.25,0.991739341
1572.333333,0.990393064
1572.416667,0.989259409
1572.5,0.988334322
1572.583333,0.98761189
1572.666667,0.987084436
1572.75,0.986742641
1572.833333,0.986575687
1572.916667,0.986571423
1573,0.986716538
1573.083333,0.986996757
1573.166667,0.987397037
1573.25,0.987901767
1573.333333,0.988494969
1573.416667,0.989160491
1573.5,0.98988219
1573.583333,0.990644114
1573.666667,0.991430656
1573.75,0.992226714
1573.833333,0.993017818
1573.916667,0.99379026
1574,0.994531198
1574.083333,0.995228755
1574.166667,0.995872101
1574.25,0.99645153
1574.333333,0.99695852
1574.416667,0.997385794
1574.5,0.997727366
1574.583333,0.997978577
1574.666667,0.998136131
1574.75,0.998198119
1574.833333,0.998164028
1574.916667,0.998034748
1575,0.997812565
1575.083333,0.997501136
1575.166667,0.997105462
1575.25,0.996631832
1575.333333,0.996087755
1575.416667,0.99548188
1575.5,0.99482389
1575.583333,0.994124385
1575.666667,0.993394741
1575.75,0.992646964
1575.833333,0.991893522
1575.916667,0.991147167
1576,0.990420754
1576.083333,0.989727045
1576.166667,0.989078518
1576.25,0.988487171
1576.333333,0.987964333
1576.416667,0.987520479
1576.5,0.987165059
1576.583333,0.986906331
1576.666667,0.986751221
1576.75,0.986705181
1576.833333,0.986772086
1576.916667,0.986954136
1577,0.987251784
1577.083333,0.987663693
1577.166667,0.988186705
1577.25,0.98881585
1577.333333,0.989544369
1577.416667,0.99036377
1577.5,0.991263906
1577.583333,0.99223308
1577.666667,0.993258173
1577.75,0.994324795
1577.833333,0.995417448
1577.916667,0.996519718
1578,0.997614473
1578.083333,0.998684069
1578.166667,0.999710567
1578.25,1.000675952
1578.333333,1.001562349
1578.416667,1.002352235
1578.5,1.003028643
1578.583333,1.003575362
1578.666667,1.003977119
1578.75,1.004219756
1578.833333,1.004290389
1578.916667,1.004177555
1579,1.003871351
1579.083333,1.003363553
1579.166667,1.002647725
1579.25,1.001719316
1579.333333,1.000575747
1579.416667,0.999216484
1579.5,0.997643093
1579.583333,0.995859298
1579.666667,0.993871007
1579.75,0.991686338
1579.833333,0.989315619
1579.916667,0.986771375
1580,0.984068296
1580.083333,0.98122318
1580.166667,0.978254858
1580.25,0.975184087
1580.333333,0.972033424
1580.416667,0.968827065
1580.5,0.965590668
1580.583333,0.962351136
1580.666667,0.959136394
1580.75,0.955975125
1580.833333,0.952896507
1580.916667,0.949929922
1581,0.947104663
1581.083333,0.944449635
1581.166667,0.941993059
1581.25,0.939762181
1581.333333,0.937782999
1581.416667,0.936080002
1581.5,0.934675935
1581.583333,0.933591585
1581.666667,0.932845596
1581.75,0.93245431
1581.833333,0.932431634
1581.916667,0.932788942
1582,0.933534995
1582.083333,0.934675896
1582.166667,0.936215062
1582.25,0.938153229
1582.333333,0.940488463
1582.416667,0.943216207
1582.5,0.946329334
1582.583333,0.949818218
1582.666667,0.953670824
1582.75,0.957872805
1582.833333,0.962407621
1582.916667,0.967256654
1583,0.972399352
1583.083333,0.977813363
1583.166667,0.983474692
1583.25,0.989357854
1583.333333,0.995436039
1583.416667,1.001681277
1583.5,1.008064614
1583.583333,1.014556286
1583.666667,1.021125894
1583.75,1.027742592
1583.833333,1.034375266
1583.916667,1.040992725
1584,1.047563884
1584.083333,1.054057956
1584.166667,1.060444642
1584.25,1.066694319
1584.333333,1.07277823
1584.416667,1.078668669
1584.5,1.084339169
1584.583333,1.089764679
1584.666667,1.094921743
1584.75,1.099788675
1584.833333,1.104345715
1584.916667,1.108575195
1585,1.11246168
1585.083333,1.115992103
1585.166667,1.119155887
1585.25,1.121945052
1585.333333,1.124354298
1585.416667,1.126381073
1585.5,1.12802562
1585.583333,1.129291001
1585.666667,1.130183094
1585.75,1.130710569
1585.833333,1.130884835
1585.916667,1.130719967
1586,1.130232595
1586.083333,1.129441778
1586.166667,1.128368841
1586.25,1.127037189
1586.333333,1.125472088
1586.416667,1.123700428
1586.5,1.121750455
1586.583333,1.11965148
1586.666667,1.117433574
1586.75,1.11512724
1586.833333,1.112763079
1586.916667,1.110371444
1587,1.107982096
1587.083333,1.10562386
1587.166667,1.103324293
1587.25,1.101109366
1587.333333,1.09900317
1587.416667,1.097027647
1587.5,1.095202346
1587.583333,1.093544223
1587.666667,1.092067467
1587.75,1.090783368
1587.833333,1.089700219
1587.916667,1.088823264
1588,1.088154677
1588.083333,1.08769358
1588.166667,1.087436103
1588.25,1.087375472
1588.333333,1.087502134
1588.416667,1.087803913
1588.5,1.088266194
1588.583333,1.08887213
1588.666667,1.089602879
1588.75,1.090437854
1588.833333,1.091354998
1588.916667,1.092331063
1589,1.093341907
1589.083333,1.094362795
1589.166667,1.095368696
1589.25,1.096334588
1589.333333,1.097235749
1589.416667,1.098048043
1589.5,1.098748191
1589.583333,1.099314027
1589.666667,1.099724739
1589.75,1.09996109
1589.833333,1.100005613
1589.916667,1.099842787
1590,1.099459189
1590.083333,1.098843618
1590.166667,1.097987195
1590.25,1.096883438
1590.333333,1.095528303
1590.416667,1.093920204
1590.5,1.092060007
1590.583333,1.089950993
1590.666667,1.087598797
1590.75,1.085011327
1590.833333,1.082198652
1590.916667,1.079172874
1591,1.075947981
1591.083333,1.072539679
1591.166667,1.068965207
1591.25,1.065243152
1591.333333,1.061393236
1591.416667,1.05743611
1591.5,1.053393135
1591.583333,1.049286161
1591.666667,1.045137308
1591.75,1.04096874
1591.833333,1.03680245
1591.916667,1.032660043
1592,1.028562525
1592.083333,1.024530105
1592.166667,1.020581998
1592.25,1.016736252
1592.333333,1.013009573
1592.416667,1.009417178
1592.5,1.005972656
1592.583333,1.002687848
1592.666667,0.999572748
1592.75,0.996635417
1592.833333,0.993881924
1592.916667,0.991316297
1593,0.988940508
1593.083333,0.986754466
1593.166667,0.984756037
1593.25,0.982941093
1593.333333,0.98130357
1593.416667,0.979835555
1593.5,0.978527393
1593.583333,0.977367817
1593.666667,0.976344083
1593.75,0.975442141
1593.833333,0.974646806
1593.916667,0.973941945
1594,0.973310677
1594.083333,0.972735573
1594.166667,0.972198872
1594.25,0.971682684
1594.333333,0.971169197
1594.416667,0.970640886
1594.5,0.970080702
1594.583333,0.969472262
1594.666667,0.968800026
1594.75,0.968049455
1594.833333,0.967207163
1594.916667,0.966261051
1595,0.965200418
1595.083333,0.964016064
1595.166667,0.962700369
1595.25,0.961247352
1595.333333,0.959652712
1595.416667,0.95791385
1595.5,0.956029871
1595.583333,0.954001564
1595.666667,0.951831362
1595.75,0.94952329
1595.833333,0.947082882
1595.916667,0.944517096
1596,0.941834198
1596.083333,0.939043642
1596.166667,0.936155927
1596.25,0.933182452
1596.333333,0.930135352
1596.416667,0.92702733
1596.5,0.923871484
1596.583333,0.920681122
1596.666667,0.917469583
1596.75,0.914250054
1596.833333,0.911035389
1596.916667,0.907837937
1597,0.904669369
1597.083333,0.901540528
1597.166667,0.898461277
1597.25,0.895440382
1597.333333,0.892485396
1597.416667,0.889602576
1597.5,0.88679682
1597.583333,0.884071619
1597.666667,0.881429047
1597.75,0.878869763
1597.833333,0.876393042
1597.916667,0.873996825
1598,0.871677795
1598.083333,0.869431469
1598.166667,0.867252308
1598.25,0.865133846
1598.333333,0.863068831
1598.416667,0.861049373
1598.5,0.859067111
1598.583333,0.857113379
1598.666667,0.855179377
1598.75,0.853256344
1598.833333,0.851335734
1598.916667,0.849409379
1599,0.847469656
1599.083333,0.845509632
1599.166667,0.84352321
1599.25,0.841505244
1599.333333,0.839451653
1599.416667,0.837359499
1599.5,0.835227058
1599.583333,0.833053858
1599.666667,0.830840704
1599.75,0.828589677
1599.833333,0.82630411
1599.916667,0.823988552
1600,0.821648706
1600.083333,0.819291356
1600.166667,0.816924278
1600.25,0.814556148
1600.333333,0.812196426
1600.416667,0.809855253
1600.5,0.807543333
1600.583333,0.805271811
1600.666667,0.803052163
1600.75,0.800896077
1600.833333,0.798815336
1600.916667,0.796821712
1601,0.794926861
1601.083333,0.793142219
1601.166667,0.791478914
1601.25,0.789947673
1601.333333,0.788558752
1601.416667,0.787321854
1601.5,0.786246079
1601.583333,0.785339862
1601.666667,0.784610936
1601.75,0.784066297
1601.833333,0.783712181
1601.916667,0.783554055
1602,0.783596611
1602.083333,0.783843782
1602.166667,0.784298761
1602.25,0.784964032
1602.333333,0.785841416
1602.416667,0.786932124
1602.5,0.788236821
1602.583333,0.789755696
1602.666667,0.79148854
1602.75,0.793434829
1602.833333,0.795593806
1602.916667,0.797964567
1603,0.800546142
1603.083333,0.803337566
1603.166667,0.806337944
1603.25,0.809546503
1603.333333,0.812962623
1603.416667,0.816585855
1603.5,0.820415919
1603.583333,0.82445268
1603.666667,0.828696104
1603.75,0.833146201
1603.833333,0.837802947
1603.916667,0.842666189
1604,0.847735547
1604.083333,0.853010294
1604.166667,0.858489246
1604.25,0.864170637
1604.333333,0.870052
1604.416667,0.876130059
1604.5,0.882400618
1604.583333,0.888858464
1604.666667,0.895497289
1604.75,0.902309609
1604.833333,0.909286716
1604.916667,0.916418629
1605,0.923694072
1605.083333,0.931100459
1605.166667,0.938623902
1605.25,0.946249225
1605.333333,0.953959994
1605.416667,0.961738567
1605.5,0.969566144
1605.583333,0.977422841
1605.666667,0.985287769
1605.75,0.993139132
1605.833333,1.000954325
1605.916667,1.00871006
1606,1.016382491
1606.083333,1.023947352
1606.166667,1.031380115
1606.25,1.03865614
1606.333333,1.04575085
1606.416667,1.052639906
1606.5,1.059299386
1606.583333,1.065705971
1606.666667,1.071837134
1606.75,1.077671327
1606.833333,1.083188168
1606.916667,1.088368617
1607,1.093195153
1607.083333,1.097651928
1607.166667,1.101724912
1607.25,1.105402019
1607.333333,1.108673202
1607.416667,1.111530532
1607.5,1.113968246
1607.583333,1.115982767
1607.666667,1.117572694
1607.75,1.118738776
1607.833333,1.119483842
1607.916667,1.11981273
1608,1.119732174
1608.083333,1.119250686
1608.166667,1.118378423
1608.25,1.117127036
1608.333333,1.115509521
1608.416667,1.113540057
1608.5,1.111233851
1608.583333,1.108606979
1608.666667,1.105676235
1608.75,1.102458978
1608.833333,1.098972997
1608.916667,1.095236374
1609,1.091267368
1609.083333,1.087084298
1609.166667,1.082705446
1609.25,1.078148974
1609.333333,1.07343285
1609.416667,1.068574788
1609.5,1.063592205
1609.583333,1.058502182
1609.666667,1.053321449
1609.75,1.048066369
1609.833333,1.042752935
1609.916667,1.037396776
1610,1.032013162
1610.083333,1.02661702
1610.166667,1.021222947
1610.25,1.015845217
1610.333333,1.0104978
1610.416667,1.005194357
1610.5,0.999948248
1610.583333,0.994772521
1610.666667,0.9896799
1610.75,0.984682762
1610.833333,0.979793111
1610.916667,0.975022539
1611,0.970382189
1611.083333,0.965882706
1611.166667,0.961534186
1611.25,0.957346131
1611.333333,0.953327389
1611.416667,0.949486111
1611.5,0.945829699
1611.583333,0.942364767
1611.666667,0.939097098
1611.75,0.936031613
1611.833333,0.933172344
1611.916667,0.930522416
1612,0.928084031
1612.083333,0.925858472
1612.166667,0.923846105
1612.25,0.922046402
1612.333333,0.920457964
1612.416667,0.919078566
1612.5,0.917905206
1612.583333,0.916934165
1612.666667,0.916161082
1612.75,0.915581027
1612.833333,0.915188594
1612.916667,0.91497799
1613,0.914943133
1613.083333,0.915077749
1613.166667,0.915375471
1613.25,0.915829935
1613.333333,0.916434873
1613.416667,0.917184201
1613.5,0.918072094
1613.583333,0.919093063
1613.666667,0.920242015
1613.75,0.921514304
1613.833333,0.922905781
1613.916667,0.924412817
1614,0.926032337
1614.083333,0.927761826
1614.166667,0.929599332
1614.25,0.931543467
1614.333333,0.933593386
1614.416667,0.93574877
1614.5,0.938009791
1614.583333,0.94037708
1614.666667,0.942851682
1614.75,0.945435007
1614.833333,0.948128775
1614.916667,0.950934957
1615,0.953855714
1615.083333,0.956893328
1615.166667,0.960050132
1615.25,0.963328436
1615.333333,0.966730451
1615.416667,0.970258216
1615.5,0.97391351
1615.583333,0.977697784
1615.666667,0.98161207
1615.75,0.985656912
1615.833333,0.989832284
1615.916667,0.994137515
1616,0.998571221
1616.083333,1.00313123
1616.166667,1.007814522
1616.25,1.012617166
1616.333333,1.017534263
1616.416667,1.022559902
1616.5,1.027687109
1616.583333,1.032907813
1616.666667,1.038212823
1616.75,1.0435918
1616.833333,1.049033256
1616.916667,1.054524554
1617,1.060051917
1617.083333,1.065600463
1617.166667,1.071154237
1617.25,1.076696269
1617.333333,1.082208641
1617.416667,1.087672567
1617.5,1.093068489
1617.583333,1.098376188
1617.666667,1.103574909
1617.75,1.108643491
1617.833333,1.113560516
1617.916667,1.118304468
1618,1.122853892
1618.083333,1.127187568
1618.166667,1.131284681
1618.25,1.135124999
1618.333333,1.138689044
1618.416667,1.141958258
1618.5,1.144915176
1618.583333,1.147543575
1618.666667,1.149828631
1618.75,1.151757055
1618.833333,1.15331723
1618.916667,1.15449933
1619,1.155295432
1619.083333,1.155699613
1619.166667,1.155708046
1619.25,1.155319069
1619.333333,1.154533252
1619.416667,1.153353451
1619.5,1.151784842
1619.583333,1.149834943
1619.666667,1.147513625
1619.75,1.144833097
1619.833333,1.141807878
1619.916667,1.138454744
1620,1.13479266
1620.083333,1.130842682
1620.166667,1.126627831
1620.25,1.122172949
1620.333333,1.11750452
1620.416667,1.112650464
1620.5,1.107639907
