year,d14c,sig_d14c
990,-20.6,1.8
991,-21.5,1.8
992,-20.9,1.8
993,-14.2,1.8
994,-8.8,1.8
995,-13.1,2.1
996,-12.5,2.1
997,-12.5,2.0
998,-12.5,2.0
999,-13.7,2.0
1000,-13.9,2.1
